RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
395171,191,"Tuscaloosa, AL",Msa,AL,91085,91295,91509,91833,92058,92308,92748,93364,93987,94687,95410,96117,96680,97182,97716,98318,99070,99728,100191,100457,100688,100721,100764,100902,101450,101935,102288,102633,102923,103308,103523,103647,103805,104059,104286,104457,104352,104392,104438,104636,104981,105336,105771,106200,106686,107397,108061,108623,108986,109329,109785,110149,110433,110673,111079,111626,112098,112141,112285,112501,113222,113910,114690,115324,115766,116051,116150,116241,116355,116701,116979,117264,117316,117392,117317,117428,117776,118216,118655,118960,119393,119838,120201,120564,120851,121253,121577,121878,122156,122571,123122,123716,124206,124525,124885,125130,125490,125799,126206,126483,126657,126853,127204,127703,128184,128870,129707,130613,131401,132000,132912,134010,135168,135942,136279,136434,136698,137061,137379,137851,138440,139243,139693,140059,140524,141330,142392,143393,144199,144826,145438,146060,146536,146936,147328,147747,148067,148192,148359,148759,149204,149470,149613,149574,149488,149247,149015,148824,148577,148620,148362,147941,147204,146614,146161,145844,145676,145462,145207,144944,144775,144375,144125,143798,143924,143815,143599,143073,142706,142377,142089,141315,140609,139953,139719,139355,138907,138604,138279,138005,137408,137030,136618,136205,135840,135452,135019,134565,134192,134189,134267,134321,134425,134612,134923,136001,136709,137632,137725,138119,138186,137961,137529,137741,137997,138397,138586,138337,137801,136788,136447,136345,136713,137187,138074,138305,138340,138176,138601,139354,140488,141622,142648,143442,144086,144525,144599,144502,144945,144882,144450,143776,143714,144351,144712,144974,145068,144972,145215,145808,146479,147175,147415,147378,146750,145870,145056,144226,143428,143324,142971,142664,141766,141753,142110,142935,143866,144625,145742,146894,148007,148782,149731,150864,152090,152586,153281,153928,154468,155171,155581,156133,156719,157302,157650,157993,158589,159768,160687,161401,162070,162244,162605,162978,163619,164185,164843,165409,165884,166103,166372,166743,167211,168038,168792,169460
394483,192,"College Station, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123222,123495,124047,125116,126460,127611,128488,129028,129434,129821,130186,130550,130915,131458,131851,132026,132186,132383,132943,133378,133965,134427,134838,135167,135427,135916,136358,136877,136479,136336,136039,136614,136987,137473,137871,138277,138552,138517,138334,138203,138375,138503,138720,138879,139276,139562,139910,140068,140370,140474,140653,140564,140622,140690,140711,140510,140358,140444,140525,140645,140752,141067,141536,142189,142854,143341,143829,144083,144060,143872,143811,143812,143745,143607,143352,143032,142886,142897,142806,142453,142257,141924,141770,141547,141534,141564,141712,141981,142102,142130,142296,143022,143662,144349,144436,144838,145198,145967,146504,146928,147175,147567,148052,148353,148695,149160,150048,150806,151434,151797,152431,153243,154259,155263,156122,157258,158420,159725,160803,161767,162770,163764,164786,165782,166774,167871,169007,169924,170750,171542,172461,173496,174471,175568,176576,177642,178762,179942,181061,182170,183351,184340,185405,186360,187673,188829,189999,190906,191786,192354,193240,194134,195148,196051,197019,198145,199086,200005,200846,201758,202473,203181,203633,204017,204249,204822,205831,206836,207606,207894,208358,208847,209353,209732,210018,210514,211112,211635,211730,211800,212115,212896,213627,214399,215297,216402,217693,218921
395103,193,"Sioux Falls, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126218,126129,126360,126829,127628,128344,128781,129159,129309,129617,129882,130418,131086,132057,132815,133375,133524,133854,134528,135278,136395,137409,138524,139206,139688,140162,140908,141742,142616,143374,144245,145190,146057,146756,147336,148108,148907,149734,150086,150366,150523,150924,151367,151740,152192,152602,153186,153474,153741,153770,154148,154601,155177,155565,155920,156349,156722,157145,157405,157760,158069,158479,158920,159344,159767,160101,160337,160501,160641,160792,160925,161138,161397,161732,161948,161944,161828,161561,161320,160925,160547,160085,159664,159174,158784,158367,158051,158084,158289,158542,158616,158803,159010,159062,158945,158827,158639,158444,158148,157786,157365,156996,156777,156464,156123,156243,156484,156782,156834,157019,157238,157350,157323,157405,157506,157773,158076,158021,158096,158220,158709,159141,159510,159939,160522,161152,161819,162375,162886,163492,164035,164563,165035,165417,165915,166450,166845,167128,167239,167507,167924,168414,168871,169190,169858,170635,171451,171838,172477,173236,174040,174625,175093,175873,176797,177871,178070,178325,178495,179513,180440,181340,182652,184113,185499,186191,186798,187496,188773,189938,191239,192216,193286,194335,195101,195903,196767,197982,199056,200105,201091,202000,202848,203465,204094,204637,205366,206196,207430,208754,210189,211330,212469,213652,214829,215816,216560,217110,217563,218000,218766,219509,220072,220368,220633,221113,221557,222283,223152,224206,225281,226302,226855,227345,227979,229013
394455,194,"Charleston, WV",Msa,WV,68549,68576,68623,68726,68830,68952,69047,69127,69179,69278,69494,69750,69851,69919,69991,70293,70536,70787,70988,71331,71751,72257,72759,73270,74106,74861,75620,75846,76122,76288,76602,76903,77186,77331,77063,76616,75928,75585,75201,75103,75231,75523,75887,75771,75608,75180,75081,75200,75538,75818,76072,76351,76303,76269,76157,76396,76558,76959,77640,78335,78992,79181,79429,79603,80045,80411,80606,80768,80894,81084,80932,80757,80556,80551,80542,80414,80235,80088,80205,80419,80797,81169,81430,81486,81393,81577,81724,82324,82924,83392,83664,83799,84072,84137,84391,84889,85448,85843,86200,86173,86008,86070,86270,86610,86671,87062,87315,87493,87703,88077,88509,88987,89549,90013,90488,90701,90983,90945,91118,91298,91639,91774,91910,91987,92133,92185,92222,92563,93028,93768,94279,94657,94626,94656,94762,95144,95474,95878,96202,96355,96562,96675,96860,97103,97523,98040,98442,98735,99051,99293,99547,99723,99790,99715,99775,99793,99997,99801,99722,99523,99372,99278,99131,99119,99079,99086,98995,98921,98836,99029,98910,98767,98525,98492,98406,98268,98057,97963,97872,97938,97847,97769,97882,98088,98233,98093,97929,97887,97748,97713,97424,97092,96783,96560,96447,96184,95975,95698,95659,95432,95423,95049,95112,95087,95196,95260,95241,95353,95345,95573,95802,95976,96065,96261,96373,96555,96747,96792,96728,96575,96681,96707,96544,96561,96469,96545,96356,96234,95839,95672,95741,96088,96330,96772,97272,97818,98314,98743,99378,99980,100721,101050,101264,101179,101277,101090,101118,100966,101029,100929,100734,100581,100546,100841,101073,101335,101409,101433,101376,101428,101334,101322,101372,101170,100677,100193,99926,99800,99494,99340,98937,98568,98498,98496,98610,98696,99115,99376,99357,99062,98788,98591,98531,98547,98351,98281,98027,97941,97761,97690,97790,98072,98489,98842,99269,99667
394334,195,"Appleton, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127408,127270,127537,127661,127931,128108,128551,129080,129492,129594,129545,129539,129746,130266,130558,130932,131124,131314,131491,131684,132183,132867,133695,134402,134889,135280,135557,136381,137311,138626,139263,139710,140368,141757,143476,144897,146132,147293,148350,148794,149045,149067,149515,150047,149467,148216,146530,146107,145944,146140,146313,146575,146658,146645,146705,146725,147169,147548,148076,148063,148027,147829,147749,147759,147964,148277,148426,148391,148493,148696,148864,148750,148643,148464,148403,148401,148419,148418,148304,148415,148519,148699,148929,149197,149208,149066,148569,148018,147484,147141,147016,146825,146541,146208,145683,145254,144822,144487,144360,144234,144134,143812,143531,143251,142991,143036,143151,143393,143337,143202,142853,142540,142100,141554,140867,140260,139778,138693,137673,136528,135869,135290,134604,134068,133427,132901,132305,131776,131198,130768,130546,130307,130421,130439,131193,131454,132068,132502,133169,133500,134116,135047,135629,136113,136019,136298,136386,137131,137537,138164,138419,138873,138619,137957,137639,137749,138414,138988,139098,138969,139127,139409,139952,140347,141482,142907,144406,145297,145635,145507,145392,145204,144908,144693,144558,145117,145332,145619,145308,145550,146174,146938,148033,149117,150620,152105,153447,153858,154208,154620,155619,156646,157473,159075,160508,161829,161965,161656,161763,162819,164348,165973,167505,168631,169719,170163,170593,171106,172548,174253,175628,176200,176634,176747,177371,178552,179676,180900,181615,182531,182893,183575,184402,185571,186664,187999,188916,189627,190488,191491,193009,194423
394464,196,"Chico, CA",Msa,CA,,,,,,,,,,,,,105299,105762,106315,107070,108118,109080,110384,111354,112207,112847,113440,114040,114653,115252,115710,116438,116877,117393,117527,117928,118408,119046,119500,119830,119969,120410,120960,121803,122198,122633,123098,123779,124413,125032,126267,127783,129418,130437,131337,132143,133273,134317,134583,135142,136130,137780,138803,139493,140480,141985,143553,145015,146572,148166,150136,151944,153750,155132,156687,158289,160053,161655,163508,165107,166662,167979,169913,171877,173965,176155,178720,181562,184260,187302,190058,193437,196354,200408,203544,207821,211138,214906,217851,221443,225335,228774,231569,233844,237210,240766,244594,247032,249620,252742,256785,260658,263537,267049,271620,277213,282196,286592,291940,296794,301831,305293,309059,310221,311243,311278,313518,315011,316414,315599,313551,311986,310783,308928,305651,305309,306050,306465,303393,300561,298998,298479,297302,296814,296663,297242,296621,293271,289437,286021,283891,280346,275566,271025,267882,264157,259438,254570,250103,246598,243756,242168,239985,237601,234005,230788,227852,225220,223880,222176,221956,221592,220783,217923,215767,215218,216533,217121,216507,214814,212431,211157,209884,208384,206421,205680,204653,202814,199708,197388,195253,193464,191800,189759,188048,187497,187094,186716,186031,185302,185505,185639,187579,189809,191758,193540,194731,196089,197793,199713,202285,205897,209608,213310,215503,217719,220552,222934,225090,225604,225990,226806,227806,228535,228517,228771,229107,229534,229191,229249,230380,232229,234255,234547,234779,234759,235323,235374,235406,235737,236728,238167,238649,239637,240898,243350,245473,247427,249079,250922,252095,254081,256187,258697,260795,262067,262544,262486,262252,262089,262306,263779,267243,269964,272174,273652,275881,277898,279822,281753,284774,288274,291913,293466,292549,291133,290743,291515,292109,295526,302031,310808,316870,321082,324344,328560,331448,332982,333491,334599,336319,335887,333263,329113,326937,326141,325956,325746,327220,329952
394459,197,"Charlottesville, VA",Msa,VA,123015,123117,123224,123425,123517,123539,123486,123522,123667,123928,124260,124627,124565,124473,124401,124794,125311,125843,126452,127070,127647,128227,128777,129359,130535,131699,132778,133250,133907,134801,135927,136951,137876,138573,139312,140006,140911,141915,143069,144123,145043,145972,146681,147418,148274,149331,150226,151183,151950,152910,153744,154832,155873,156817,157904,159087,160274,161371,162714,164097,165444,166458,167557,168690,169973,171226,172361,173446,174470,175612,176852,178155,179458,180956,182510,184131,185478,186869,188351,189402,190379,191157,192512,193757,195053,196016,197072,198166,199826,201468,203259,205570,208274,211294,213246,215261,217227,220239,223483,226767,229634,233055,236553,240577,244187,247860,251579,255625,259722,263326,266508,269919,273427,276270,278864,280408,282182,283340,285329,286947,288426,289456,290378,291106,291927,292993,293891,294692,295171,295983,296235,296504,296615,296914,297126,297204,296423,295475,294625,294846,294952,294875,293854,292680,291301,290088,288760,287027,286326,284933,283515,281160,279675,277824,276919,275897,275445,273825,272208,270539,268466,266913,265316,264099,262120,260731,259607,258694,257453,257262,257129,257612,257693,257871,257626,256757,255497,254805,254307,253725,252984,251883,250627,249133,247415,246648,245968,246403,247736,248089,247481,246816,246094,245711,245805,245893,247170,247020,247790,247618,247257,247072,247508,247956,248884,249545,250294,250824,250829,251069,250957,251368,251925,252438,252902,253378,253886,254456,254864,255501,256054,256944,257676,258078,258046,258209,258277,258608,258711,259057,259100,259378,259822,260353,260730,261197,261671,262192,262796,263353,263680,263845,264273,264558,264667,264803,265339,266161,267162,268082,268966,269584,270549,271515,272785,274002,275302,276361,277029,277657,278363,279297,280483,282032,283632,284988,285865,286513,287108,287528,288190,288629,289133,289577,290615,291607,292443,293197,294196,295452,296424,297424,298405,299482,300612,301559,301923,302178,302442,302875,303247,303496,303908,304350,304665,304928
394468,198,"Claremont, NH",Msa,NH,83195,82883,82674,82297,82243,82271,82368,82414,82471,82476,82474,82635,83193,83851,84406,84698,84709,84773,84691,84715,84759,85082,85413,85710,85218,84964,84873,85462,85983,86356,87070,87858,88773,89448,90178,90689,91639,92452,93387,93944,94485,95185,95618,96081,96452,96937,97767,98682,99877,100736,101647,102398,103355,104312,105351,106378,107316,108387,109146,110055,110659,111599,112404,113457,114439,115426,116350,117041,117828,118554,119672,120789,121924,123121,124316,125622,126637,127695,128795,130023,131155,132202,133292,134473,135235,135709,136234,137050,138265,139345,140629,142369,144487,146841,148359,149732,152236,155415,158621,160857,162974,165343,167534,169205,170732,172113,174231,176332,178049,179505,180930,182864,184764,186190,187438,188350,189454,190647,191911,193103,193806,194173,194436,194593,194921,195961,197431,199114,199960,200446,200471,200486,200417,200614,200902,201573,202057,202248,201953,201793,201740,201901,202101,202329,202575,202300,201968,201321,200724,199846,199049,198192,197593,196800,195941,194943,194236,193626,192835,191708,190324,189013,187751,186679,185661,184853,184271,183954,183531,183305,183128,183184,183054,182784,182635,182505,182461,182194,181879,181371,180768,180122,179538,179072,178952,179038,178989,178726,178366,178218,178076,177938,177931,177946,177946,177885,177919,178014,178146,178345,178572,178823,178997,179215,179313,179464,179679,180010,180271,180501,180654,180948,181247,181732,182241,182835,183336,183831,184276,184740,184978,185315,185946,186660,187382,187623,187947,188228,188877,189397,189884,190114,190581,191007,191314,191506,191714,192171,192361,192493,192468,192790,193165,193799,194504,195056,195509,195826,196259,196672,197574,198590,199694,200366,200966,201417,201946,202625,203495,204253,204800,205283,205771,206304,206781,207549,208681,209893,210702,211355,211592,212048,212524,213496,214391,215241,215873,216559,217125,217996,219028,220250,221175,221888,222471,223094,223745,224409,225307,226158,226991,227617,228348,229025,230149,231406
394361,199,"Barnstable Town, MA",Msa,MA,143724,143498,143450,143320,143426,143645,144002,144535,145200,145986,146503,146968,147413,148261,149030,149880,150411,150870,151236,151672,152138,152615,153386,154395,155452,156407,157547,158683,160085,161584,163047,164356,165507,166783,168289,169767,171425,173103,174847,176801,178713,180682,183158,185385,187851,189956,192848,195954,199260,202086,204642,207284,210203,213380,216062,218600,221292,224226,226501,228646,230931,234132,238219,241852,245513,248647,252231,256369,260072,263893,267096,270678,273971,277565,280039,283128,286178,290578,295026,299659,304472,309597,316253,322320,328086,332299,337952,343538,348899,353126,357122,360920,364787,368578,372012,375648,379559,384397,388309,392137,396337,400064,404336,408484,413455,417632,421384,424741,427888,431563,435143,438279,440076,442446,444663,446642,447331,448881,450571,452968,454401,453415,451695,449717,448805,447799,446079,444594,442837,440592,436821,432763,429066,426614,425486,425308,425525,424483,423112,420838,419725,416877,415069,411830,411015,411178,410371,408208,404797,402892,400163,398811,395563,394747,392694,392166,389406,384823,381031,377790,375939,373451,372317,370517,370090,368849,369246,369297,370528,372652,373989,374782,375077,376111,376374,375842,375035,374726,374172,372779,370121,368597,367284,366213,363392,359758,357380,356930,356550,354732,351197,348572,347160,345246,344238,344334,345653,346934,346656,346127,345356,346211,349187,353293,356097,358108,357934,357465,357953,359893,363234,363985,365238,365844,366874,366066,366135,366386,368346,369219,370079,370275,370436,372441,373477,374590,374655,375592,376713,377742,379157,380576,380614,379787,379016,379252,380896,382081,382147,381829,381185,381215,381788,384205,388065,391400,393035,393675,393769,395810,398680,401415,403747,407041,409060,410324,410108,410471,411884,413426,415218,415694,417849,420979,424080,426218,426423,425762,424837,427297,431581,435449,438092,440013,440450,440080,438382,435954,435184,437138,441630,444272,443879,441350,439183,438309,438817,439542,441486,444472,447600,449476,450124,450828,453224,457946
394803,200,"Longview, TX",Msa,TX,60321,60272,60230,60197,60205,60238,60278,60334,60406,60489,60586,60706,60860,61043,61199,61361,61485,61677,61861,62169,62450,62784,63060,63414,63774,64141,64597,64914,65285,65591,65969,66193,66492,66746,67086,67287,67453,67685,68000,68501,68972,69334,69671,69921,70180,70433,70810,71207,71594,71942,72170,72388,72546,72799,73019,73322,73585,73827,74098,74452,74920,75159,75408,75528,75728,75877,76036,76248,76478,76729,76839,76891,76863,77020,77176,77383,77617,77898,78246,78485,78730,78946,79156,79347,79513,79660,79766,79859,79893,79934,79939,80046,80144,80280,80466,80704,80911,81090,81261,81444,81564,81702,81917,82239,82603,83006,83394,83748,84224,84775,85446,86133,86990,87756,88531,89065,89637,89987,90314,90568,90859,91210,91544,91853,92211,92706,93086,93476,93769,94296,94717,95320,95756,96332,96952,97854,98581,99301,99793,100448,101032,101902,102876,103760,104405,104682,104696,104462,104137,103803,103703,103639,103601,103054,102556,102017,101891,101751,101747,101640,101578,101411,101229,100962,100695,100561,100395,100331,100260,100333,100383,100450,100544,100610,100606,100564,100534,100519,100458,100337,100047,99757,99533,99406,99301,99231,99282,99350,99457,99552,99701,99825,100015,100211,100403,100571,100757,101024,101293,101591,101852,102130,102422,102770,103158,103546,103965,104413,104899,105377,105899,106431,107077,107715,108381,108998,109597,110182,110740,111336,111959,112586,113134,113663,114204,114797,115405,115997,116635,117293,117990,118607,119204,119789,120414,121083,121645,122249,122781,123443,124068,124728,125351,125851,126234,126598,127161,127802,128572,129315,130097,130777,131446,131915,132454,132693,132693,132533,132868,133555,134135,134510,134735,135352,135792,136849,137436,139153,141867,145353,146988,148020,149256,151182,152303,152401,152654,153973,156092,158015,158356,157439,156418,156080,155906,155939,155690,155812,155685,154229,152183,149543,147435,145647,144454,142732
